100.0000,49.6700,0.2700
101.0000,49.4400,0.7700
102.0000,49.2400,1.0000
103.0000,49.0800,1.0300
104.0000,48.8500,0.9600
105.0000,48.6800,0.6000
106.0000,48.4800,0.5300
107.0000,48.2500,0.1700
108.0000,48.0900,0.2000
109.0000,47.8900,0.2700
110.0000,47.6600,0.0700
111.0000,47.4600,0.3300
112.0000,47.2300,0.3300
113.0000,47.0300,0.1000
114.0000,46.8600,0.0700
115.0000,46.6600,0.0700
116.0000,46.4700,0.2000
117.0000,46.2400,0.2400
118.0000,46.0700,0.4000
119.0000,45.8100,0.3700
120.0000,45.6100,0.4700
121.0000,45.4100,0.2400
122.0000,45.1800,0.3300
123.0000,44.9800,0.1400
124.0000,44.7800,0.1700
125.0000,44.5500,0.3000
126.0000,44.3200,0.5000
127.0000,44.1200,0.6300
128.0000,43.8900,0.8000
129.0000,43.6900,0.5700
130.0000,43.4600,0.4300
131.0000,43.2300,0.1700
132.0000,43.0300,0.3700
133.0000,42.8300,0.2000
134.0000,42.6000,0.3000
135.0000,42.4000,0.4000
136.0000,42.1700,0.2000
137.0000,41.9700,0.0700
138.0000,41.7700,-0.0600
139.0000,41.5400,-0.0300
140.0000,41.3100,0.2700
141.0000,41.1500,0.3300
142.0000,40.9200,0.1400
143.0000,40.7200,0.1400
144.0000,40.4900,-0.1000
145.0000,40.2600,0.0400
146.0000,39.9900,0.1400
147.0000,39.8300,0.1000
148.0000,39.6300,0.1400
149.0000,39.4000,0.0700
150.0000,39.2000,-0.2300
151.0000,38.9700,-0.0300
152.0000,38.7700,0.0400
153.0000,38.5400,0.1000
154.0000,38.3700,0.0700
155.0000,38.1400,0.0400
156.0000,37.9800,0.0400
157.0000,37.7400,0.2400
158.0000,37.5100,0.0400
159.0000,37.3500,-0.0600
160.0000,37.1200,-0.1300
161.0000,36.9200,0.0000
162.0000,36.7200,0.0700
163.0000,36.5200,0.1000
164.0000,36.3200,0.1700
165.0000,36.1300,0.2400
166.0000,35.8900,0.0400
167.0000,35.7000,0.1700
168.0000,35.5000,0.2700
169.0000,35.3000,0.3000
170.0000,35.1000,0.2000
171.0000,34.9000,0.2000
172.0000,34.7000,0.3300
173.0000,34.4700,0.4000
174.0000,34.3100,0.4000
175.0000,34.1400,0.4300
176.0000,33.9400,0.3300
177.0000,33.7500,0.3700
178.0000,33.5800,0.3700
179.0000,33.3800,0.4700
180.0000,33.1800,0.5000
181.0000,32.9900,0.1700
182.0000,32.7900,0.0400
183.0000,32.6200,0.1000
184.0000,32.4200,0.1000
185.0000,32.2300,0.2000
186.0000,32.0300,0.2400
187.0000,31.8600,0.3300
188.0000,31.6300,0.3000
189.0000,31.4700,0.2400
190.0000,31.2700,0.2000
191.0000,31.1000,0.0400
192.0000,30.9000,-0.1000
193.0000,30.7100,0.0700
194.0000,30.5400,0.0400
195.0000,30.3800,-0.1000
196.0000,30.2100,-0.0300
197.0000,30.0100,0.0000
198.0000,29.8500,0.1400
199.0000,29.6800,0.1700
200.0000,29.5500,0.2000
201.0000,29.3800,-0.1300
202.0000,29.1900,-0.0600
203.0000,29.0200,0.1000
204.0000,28.8600,0.1700
205.0000,28.7200,0.1700
206.0000,28.4900,0.2000
207.0000,28.3300,0.0700
208.0000,28.1600,-0.1600
209.0000,28.0000,0.0700
210.0000,27.8300,-0.1000
211.0000,27.6700,-0.0600
212.0000,27.5000,-0.1000
213.0000,27.3400,-0.1300
214.0000,27.1700,-0.0600
215.0000,27.0100,-0.1600
216.0000,26.8700,-0.0600
217.0000,26.7100,-0.1300
218.0000,26.5400,-0.2300
219.0000,26.3800,-0.2600
